,code_dep,date,lat,long,tc
208,05,2019-12-29,44.565667,6.502333,2.751785714285737
209,05,2020-01-05,44.565667,6.502333,3.2267857142857364
210,05,2020-01-12,44.565667,6.502333,2.3392857142857335
211,05,2020-01-19,44.565667,6.502333,1.205357142857166
212,05,2020-01-26,44.565667,6.502333,5.353571428571449
213,05,2020-02-02,44.565667,6.502333,4.725000000000018
214,05,2020-02-09,44.565667,6.502333,4.864285714285735
215,05,2020-02-16,44.565667,6.502333,5.798214285714308
216,05,2020-02-23,44.565667,6.502333,5.887500000000022
217,05,2020-03-01,44.565667,6.502333,4.167857142857167
218,05,2020-03-08,44.565667,6.502333,3.5857142857143094
219,05,2020-03-15,44.565667,6.502333,8.600000000000021
220,05,2020-03-22,44.565667,6.502333,10.217857142857168
221,05,2020-03-29,44.565667,6.502333,6.430357142857164
222,05,2020-04-05,44.565667,6.502333,8.56071428571431
223,05,2020-04-12,44.565667,6.502333,13.248214285714306
224,05,2020-04-19,44.565667,6.502333,13.189285714285733
225,05,2020-04-26,44.565667,6.502333,14.380357142857164
226,05,2020-05-03,44.565667,6.502333,11.003636363636389
227,05,2020-05-10,44.565667,6.502333,15.79821428571431
228,05,2020-05-17,44.565667,6.502333,13.578571428571454
229,05,2020-05-24,44.565667,6.502333,17.75454545454548
230,05,2020-05-31,44.565667,6.502333,16.447272727272747
231,05,2020-06-07,44.565667,6.502333,14.675000000000027
232,05,2020-06-14,44.565667,6.502333,13.157142857142881
233,05,2020-06-21,44.565667,6.502333,16.044642857142883
234,05,2020-06-28,44.565667,6.502333,21.233928571428596
235,05,2020-07-05,44.565667,6.502333,19.88035714285716
236,05,2020-07-12,44.565667,6.502333,21.101785714285732
237,05,2020-07-19,44.565667,6.502333,19.17500000000002
238,05,2020-07-26,44.565667,6.502333,22.19285714285716
239,05,2020-08-02,44.565667,6.502333,24.66607142857145
240,05,2020-08-09,44.565667,6.502333,21.61428571428573
241,05,2020-08-16,44.565667,6.502332999999999,21.861538461538483
242,05,2020-08-23,44.565667,6.502333,21.2964285714286
243,05,2020-08-30,44.565667,6.502333,18.43392857142859
244,05,2020-09-06,44.565667,6.502333,16.66607142857145
245,05,2020-09-13,44.565667,6.502333,18.946428571428594
246,05,2020-09-20,44.565667,6.502333,19.767857142857164
247,05,2020-09-27,44.565667,6.502333,11.675000000000024
248,05,2020-10-04,44.565667,6.502333,10.733928571428594
249,05,2020-10-11,44.565667,6.502333,9.775000000000022
250,05,2020-10-18,44.565667,6.502333,6.6982142857143065
251,05,2020-10-25,44.565667,6.502333,9.946428571428594
252,05,2020-11-01,44.565667,6.502333,9.680357142857165
253,05,2020-11-08,44.565667,6.502333,10.662500000000021
254,05,2020-11-15,44.565667,6.502333,8.291071428571453
255,05,2020-11-22,44.565667,6.502333,5.653571428571448
256,05,2020-11-29,44.565667,6.502333,5.2142857142857375
257,05,2020-12-06,44.565667,6.502333,1.2545454545454762
258,05,2020-12-13,44.565667,6.502333,-0.008928571428547067
259,05,2020-12-20,44.565667,6.502333,4.635714285714308
260,05,2020-12-27,44.565667,6.502333,3.467857142857162
261,05,2021-01-03,44.565667,6.502333,-0.6571428571428299
262,05,2021-01-10,44.565667,6.502333,-1.5642857142856923
263,05,2021-01-17,44.565667,6.502333,-1.2732142857142636
264,05,2021-01-24,44.565667,6.502333,1.1464285714285936
265,05,2021-01-31,44.565667,6.502333,1.2214285714285995
266,05,2021-02-07,44.565667,6.502333,5.7035714285714505
267,05,2021-02-14,44.565667,6.502333,1.4410714285714517
268,05,2021-02-21,44.565667,6.502333,4.83636363636366
269,05,2021-02-28,44.565667,6.502333,10.285714285714306
270,05,2021-03-07,44.565667,6.502333,6.866071428571452
271,05,2021-03-14,44.565667,6.502333,5.657142857142882
272,05,2021-03-21,44.565667,6.502333,2.9678571428571607
273,05,2021-03-28,44.565667,6.502333,8.164285714285736
274,05,2021-04-04,44.565667,6.502333,13.292857142857164
275,05,2021-04-11,44.565667,6.502333,6.360714285714309
276,05,2021-04-18,44.565667,6.502333,5.039285714285737
277,05,2021-04-25,44.565667,6.502333,10.220754716981155
278,05,2021-05-02,44.565667,6.502333,9.56964285714288
279,05,2021-05-09,44.565667,6.502333,11.303571428571448
280,05,2021-05-16,44.565667,6.502333,9.276785714285737
281,05,2021-05-23,44.565667,6.502333,11.289285714285741
282,05,2021-05-30,44.565667,6.502333,14.401785714285738
283,05,2021-06-06,44.565667,6.502333,16.30909090909093
284,05,2021-06-13,44.565667,6.502333,18.573214285714307
285,05,2021-06-20,44.565667,6.502333,22.417857142857162
286,05,2021-06-27,44.565667,6.502333,19.001785714285738
287,05,2021-07-04,44.565667,6.502333,18.655357142857163
288,05,2021-07-11,44.565667,6.502333,19.23928571428574
289,05,2021-07-18,44.565667,6.502333,18.305357142857165
290,05,2021-07-25,44.565667,6.502333,22.75000000000002
291,05,2021-08-01,44.565667,6.502333,20.110714285714312
292,05,2021-08-08,44.565667,6.502333,16.87321428571431
293,05,2021-08-15,44.565667,6.502333,23.112500000000022
294,05,2021-08-22,44.565667,6.502333,20.014285714285737
295,05,2021-08-29,44.565667,6.502333,17.24107142857145
296,05,2021-09-05,44.565667,6.502333,17.8418181818182
297,05,2021-09-12,44.565667,6.502333,18.521818181818205
298,05,2021-09-19,44.565667,6.502333,16.443636363636386
299,05,2021-09-26,44.565667,6.502333,15.048214285714307
300,05,2021-10-03,44.565667,6.502333,14.931481481481505
301,05,2021-10-10,44.565667,6.502333,10.787500000000023
302,05,2021-10-17,44.565667,6.502333,9.062500000000025
303,05,2021-10-24,44.565667,6.502333,10.428571428571454
304,05,2021-10-31,44.565667,6.502333,10.322222222222244
305,05,2021-11-07,44.565667,6.502333,6.528571428571452
306,05,2021-11-14,44.565667,6.502333,9.91964285714288
307,05,2021-11-21,44.565667,6.502333,7.275000000000022
308,05,2021-11-28,44.565667,6.502333,4.0089285714285925
309,05,2021-12-05,44.565667,6.502333,-0.06727272727270432
310,05,2021-12-12,44.565667,6.502333,-2.1854545454545256
311,05,2021-12-19,44.565667,6.502333,3.150000000000019
312,05,2021-12-26,44.565667,6.502333,1.4750000000000238
313,05,2022-01-02,44.565667,6.502333,5.180000000000019
314,06,2016-01-03,43.648833,7.209,9.891666666666687
315,06,2016-01-10,43.648833,7.208999999999999,10.714285714285738
316,06,2016-01-17,43.648833,7.208999999999999,9.11250000000002
317,06,2016-01-24,43.648833,7.208999999999999,7.79107142857145
318,06,2016-01-31,43.648833,7.208999999999999,11.14642857142859
319,06,2016-02-07,43.648833,7.208999999999999,11.782142857142881
320,06,2016-02-14,43.648833,7.208999999999999,9.978571428571447
321,06,2016-02-21,43.648833,7.208999999999999,9.856363636363659
322,06,2016-02-28,43.648833,7.208999999999999,10.833333333333355
323,06,2016-03-06,43.648833,7.208999999999999,11.698214285714313
324,06,2016-03-13,43.648833,7.208999999999999,10.148214285714307
325,06,2016-03-20,43.648833,7.208999999999999,11.30000000000002
326,06,2016-03-27,43.648833,7.208999999999999,12.578571428571449
327,06,2016-04-03,43.648833,7.208999999999999,14.741071428571454
328,06,2016-04-10,43.648833,7.208999999999999,15.050000000000024
329,06,2016-04-17,43.648833,7.208999999999999,15.028571428571452
330,06,2016-04-24,43.648833,7.208999999999999,16.050000000000022
331,06,2016-05-01,43.648833,7.208999999999999,14.83214285714288
332,06,2016-05-08,43.648833,7.208999999999999,16.741071428571452
333,06,2016-05-15,43.648833,7.209,17.487037037037066
334,06,2016-05-22,43.648833,7.208999999999999,17.70892857142859
335,06,2016-05-29,43.648833,7.208999999999999,18.517857142857167
336,06,2016-06-05,43.648833,7.208999999999999,18.748214285714308
337,06,2016-06-12,43.648833,7.208999999999999,20.74464285714288
338,06,2016-06-19,43.648833,7.208999999999999,19.858928571428596
339,06,2016-06-26,43.648833,7.209,23.018867924528323
340,06,2016-07-03,43.648833,7.208999999999999,23.423214285714305
341,06,2016-07-10,43.648833,7.208999999999999,25.360714285714305
342,06,2016-07-17,43.648833,7.208999999999999,23.798214285714305
343,06,2016-07-24,43.648833,7.208999999999999,24.142857142857164
344,06,2016-07-31,43.648833,7.208999999999999,25.166071428571453
345,06,2016-08-07,43.648833,7.208999999999999,25.266071428571454
346,06,2016-08-14,43.648833,7.208999999999999,24.355357142857166
347,06,2016-08-21,43.648833,7.208999999999999,24.23392857142859
348,06,2016-08-28,43.648833,7.208999999999999,25.65714285714288
349,06,2016-09-04,43.648833,7.208999999999999,24.433928571428595
350,06,2016-09-11,43.648833,7.208999999999999,25.562500000000025
351,06,2016-09-18,43.648833,7.208999999999999,23.066071428571455
352,06,2016-09-25,43.648833,7.208999999999999,20.741071428571452
353,06,2016-10-02,43.648833,7.208999999999999,20.84107142857145
